"","GRM1","IL22RA2","PCMT1","PNISR","IFNGR1","RAB32","PDE7B","TNFAIP3","RAET1E","HBS1L","HIVEP2","RAET1G","USP45","TFB1M","ULBP2","PERP","ULBP1","STXBP5","CLDN20","NOX3","RAET1L","ULBP3","BCLAF1","PPP1R14C","ARID1B","MYCT1","VIP","FBXO5","ADAT2","CCNC","MTRF1L","PEX3","SNX9","MTHFD1L","UST","MAP7","OPRM1","REPS1","FUCA2","SYNJ2","MAP3K5","SUMO4","IPCEF1","PHACTR2","PPIL4","CD109","ZBTB2","PEX7","HECA","SCAF8","MCHR2","SIM1","KATNA1","IL20RA","CITED2","ASCC3","NMBR","TMEM181","LTV1","VTA1","DYNLT1","LATS1","ESR1","EZR","NUP43","PLAGL1","TAGAP","SF3B5","STX11","COL12A1","UTRN","SOD2","WTAP","GRIK2","ACAT2","TCP1","MYB","MRPL18","HACE1","IGF2R","SYNE1","LIN28B","PREP","LPA","COX7A2","PLG","MAP3K4","PRDM1","EPM2A","AGPAT4","ATG5","PACRG","FBXO30","QKI","PDE10A","MPC1","RPS6KA2","QRSL1","RNASET2","BEND3","PDSS2","FGFR1OP","CCR6","SEC63","MYO6","KIF25","FRMD1","AHI1","OSTM1","THBS2","NR2E1","SNX3","PHF10","TCTE3","FOXO3","DLL1","HTR1B","PSMB1","TBP","SESN1","PHIP","ELOVL4","SMPD2","TTK","MICAL1","BCKDHB","ZBTB24","AK9","IBTK","FIG4","WASF1","TPBG","UBE3D","CDC40","DDO","SLC22A16","DOPEY1","CDK19","PGM3","AMD1","GTF3C6","RPF2","ME1","REV3L","SNAP91","FYN","CYB5R4","TUBE1","LAMA4","NT5E","KHDRBS2","PTP4A1","RFPL4B","HDAC2","HS3ST5","COL10A1","DSE","SYNCRIP","TRAPPC3L","RWDD1","HTR1E","CGA","KPNA5","GPRC6A","RARS2","COL9A1","ORC3","GOPC","NUS1","CNR1","PLN","RNGTT","MCM9","ASF1A","SRSF12","GABRR1","MAN1A1","SMAP1","GABRR2","UBE2J1","RRAGD","B3GAT2","GJA1","HSF2","FABP7","MDN1","CLVS2","RIMS1","RNF217","TPD52L1","MAP3K7","EPHA7","HEY2","NCOA7","FUT9","UFL1","KCNQ5","TRMT11","FHL5","NDUFAF4","KLHL32","CENPW","RSPO3","RNF146","FBXL4","ECHDC1","COQ3","EEF1A1","PTPRK","LAMA2","EPB41L2","AKAP7","ARG1","MED23","ENPP3","OR2A4","ENPP1","CTGF","STX7","TAAR8","TAAR6","TAAR5","TAAR2","TAAR1","VNN1","VNN2","SLC18B1","RPS12","EYA4","TBPL1","SGK1"
"GPCR ligand binding",0.926996493428745,0.919786052841417,0.911399223958297,0,0.919680720598798,0,0.919243251754054,0.919867597701518,0,0.910866843031488,0,0,0.91105773051609,0,0,0.912424360137932,0,0.910983279043451,0,0.919569436194417,0,0,0,0,0.910591317630431,0.912286831303413,0.900868639112038,0.910127097557441,0,0.919716407145572,0.910504905284799,0,0.918958687290881,0,0,0,0.92694202663001,0.919054519801588,0,0.919134092328569,0.919539500419231,0,0.9206177345623,0,0.903954624269358,0,0,0,0,0,0.92678647795702,0.920893154268408,0.911612795907508,0.919792441151903,0.91973228391998,0,0.927699193998156,0.920250798019698,0.910814473528431,0.910509737378084,0.91107010324475,0.919417474186636,0.926563318388315,0.927447662788948,0.918984142579375,0.912642905004551,0.919910204779773,0.919361100389065,0.910456035867322,0.919599759552904,0.919911683534422,0.919467955008985,0,0.919836072491948,0,0.927236799789797,0.919500957924179,0.910477581676263,0.919097086868323,0.918912798132495,0.92692191826877,0.912155435235216,0,0.920712590328798,0,0.927173081025162,0.920112003664208,0.912292964069735,0.91082087194222,0,0,0,0.9190987424177,0.910390054694518,0.919074047290591,0,0.919456672111948,0,0,0,0.920514900042082,0.91947429916886,0.926919888184129,0,0.919428376755905,0.919579716236225,0,0.919630299119785,0,0.91947899182603,0.911618493759238,0.919595195393101,0.910179585995762,0.911166300737674,0.919569330147835,0.919314641317556,0.926969396786684,0.919231965996341,0.918340113080834,0.911886728500658,0,0,0.919977837333369,0,0,0,0,0.918756752572987,0.910830988392585,0,0.919553513054738,0,0.9190987424177,0.919213863116801,0,0.912210760308035,0,0.919792441151903,0,0,0,0.919556038083915,0.919508151178405,0.91048060544257,0.919061771781429,0.919175677352702,0,0,0.919628700918255,0.919351674311435,0,0.919748932595282,0,0.919320276473669,0.920073300159703,0.919599759552904,0,0.92047428523944,0,0,0.926969396786684,0.927144559380509,0.911513690723045,0.927071681628,0,0.919435403243991,0.9102091325019,0.919639741354587,0.920560656937443,0.926971420843743,0.919288036767431,0,0,0.911470344873767,0,0,0.91112631128133,0.911973373513742,0.920749130630497,0.919093794785575,0.919205428959294,0.919891766391077,0.919071413955064,0.920543213333592,0,0.910273184927332,0.910833483264901,0.910309965965653,0.9190987424177,0.918792696793384,0.926559971554728,0.919703222146962,0.91999457091778,0.92067460940179,0,0.91909543767424,0.919446577779775,0,0,0.911011039493818,0,0.910450383384885,0.911119497207671,0.911187726447355,0.9190987424177,0,0,0.909984300817024,0.920013802816329,0.919779764889434,0,0.920169190336954,0.920141013261608,0.919773574112338,0,0.928059756858924,0,0.919995220195586,0.910987966987553,0.927207259949939,0.927207259949939,0.927207259949939,0.927207259949939,0.927207259949939,0,0,0.920451972893269,0.919129689714896,0.910771707422925,0.911623934600613,0.919647737863993
"Transport of small molecules",0.895008092597983,0.885639695898496,0.886043326291818,0,0.890492615895173,0,0.895381837359126,0.890726362198425,0,0.885347985080048,0.886029601676611,0,0.89037051956969,0.886186046633489,0,0.88622973830259,0,0.881433786202156,0,0.890914597518584,0,0,0,0,0.891007184799032,0.88645364390719,0.895129843542978,0.89052915613307,0,0.885059170830152,0.885802755443699,0.891150175659949,0.890192081060585,0.891123872330773,0,0,0.894979932929389,0.890247439467004,0,0.890564156486392,0.890798343670709,0.88565895758347,0.89139925415389,0.886488636984947,0.885404368252517,0.886488636984947,0,0.886407307626258,0.886223560767257,0.891240487543807,0.894887538865809,0.891326440063119,0.891189979341702,0.885643386156484,0.885457460893038,0.885748616095273,0.895059072024467,0.891007184799032,0.8905109052508,0.889977447266368,0.885717687468755,0.891035486410684,0.895224726853551,0.895432381640173,0.890422742647483,0.88635598247023,0.890879111135323,0.890233841436032,0.886460217460913,0.885918650525287,0.890889064395234,0.891035486410684,0.890724779857284,0.890871818911453,0.886058932864839,0.895146907464693,0.890808933494209,0.885786971745505,0.889840059929446,0.890165572825943,0.89028475761766,0.886377741931007,0,0.890868079325087,0.881245101017936,0.885098832618245,0.891164585567627,0.886153836326408,0.890233696344467,0.886357594652011,0.890540573677805,0.885724647334139,0.889841016270614,0.885928424800342,0.895284095064917,0,0.890549288455939,0,0,0.886100623489961,0.891263949005213,0.895084936912667,0.894964881731766,0.885346226425415,0.890515757056941,0.890723732696371,0.885745717941523,0.895175051515957,0.895520903544515,0.890599722904892,0.886638042324752,0.890430608308544,0.89104337068191,0.890823014332753,0.895246028947359,0.890159150200919,0.894992440008765,0.889898977593827,0.890414540416587,0.890953381845276,0.886638734034596,0.88643156776668,0.885719007343489,0.890572223805698,0.881956618482594,0.890985608558147,0,0.895100807266213,0.886339305302288,0,0.890839292380305,0.886206910463393,0.889841016270614,0.890148788663253,0.886053735308177,0.895676325348231,0.886223560767257,0.885103092474207,0,0.891290380837075,0.890733362753901,0.88518882565682,0.885340058261382,0.890037138714499,0.890251628630415,0.891318572529944,0.896179341292255,0,0.890686203543986,0.890476283644132,0.88607466451979,0.890915529635122,0,0.890604159932446,0.886045143440489,0.885918650525287,0,0.885975450274855,0.881388123056485,0,0.894992440008765,0.895104481159123,0,0.895051525654902,0,0.890531495840223,0.890576544266412,0.890456340634892,0.891290380837075,0.894993609221305,0.895460625096725,0.89060232558361,0.885529858426528,0.886338504745225,0,0,0.885690320210265,0.891180352976971,0.89110979138521,0.889838158231855,0.890959738141586,0.885940279025811,0.890903950177618,0.891244773524116,0.891125706393496,0.885422128401596,0.886137675880238,0.890814078270448,0.889841016270614,0.890379607953188,0.895277587711121,0.891013538542449,0.890807366296205,0.891320675500298,0,0.889839107259463,0.890676047724904,0,0.895849715721985,0.890777012561027,0,0.885344243059062,0.890196912473304,0.889884402612358,0.889841016270614,0.886144503098439,0,0.890403484902423,0.890791869665206,0.890812860548443,0.886551138476134,0.890318005708606,0.890834409562093,0.885092193779844,0.886112682156311,0.895622295113019,0.886072382813396,0.890558277723771,0.890531912008706,0.895129843542978,0.895129843542978,0.895129843542978,0.895129843542978,0.895129843542978,0,0,0.885409239498673,0.890075041430181,0.885529858426528,0.886427227063547,0.883973362107604
